User_Id,Lesson_Id,Rating
143,21,1
143,48,2
143,2,1
143,24,2
143,26,1
143,19,1
143,10,1
143,32,1
143,56,2
143,47,2
143,20,1
143,14,1
143,6,3
143,51,2
143,53,1
143,57,2
143,3,1
143,41,1
143,22,2
143,28,1
143,8,1
143,17,1
143,9,2
143,13,1
143,23,2
143,27,2
143,44,2
143,36,2
143,30,1
143,38,1
143,52,1
143,11,1
143,12,1
143,5,3
143,29,1
143,1,2
143,37,2
143,39,1
144,33,2
144,31,1
144,34,2
144,46,2
144,55,1
144,18,2
144,45,1
144,4,4
144,7,4
144,49,1
144,15,1
144,54,2
144,43,2
144,42,2
144,40,1
144,50,2
144,16,1
144,35,1
144,25,2
144,21,1
144,48,2
144,2,1
144,24,2
144,26,1
144,19,1
144,10,1
144,32,1
144,56,2
144,47,2
144,20,1
144,14,1
144,6,3
144,51,2
144,53,1
144,57,2
144,3,1
144,41,1
144,22,2
144,28,1
144,8,1
144,17,1
144,9,2
144,13,1
144,23,2
144,27,2
144,44,2
144,36,2
144,30,1
144,38,1
144,52,1
144,11,1
144,12,1
144,5,3
144,29,1
144,1,2
144,37,2
144,39,1
145,33,2
145,31,1
145,34,2
145,46,2
145,55,1
145,18,2
145,45,1
145,4,4
145,7,4
145,49,1
145,15,1
145,54,2
145,43,2
145,42,2
145,40,1
145,50,2
145,16,1
145,35,1
145,25,2
145,21,1
145,48,2
145,2,1
145,24,2
145,26,1
145,19,1
145,10,1
145,32,1
145,56,2
145,47,2
145,20,1
145,14,1
145,6,3
145,51,2
145,53,1
145,57,2
145,3,1
145,41,1
145,22,2
145,28,1
145,8,1
145,17,1
145,9,2
145,13,1
145,23,2
145,27,2
145,44,2
145,36,2
145,30,1
145,38,1
145,52,1
145,11,1
145,12,1
145,5,3
145,29,1
145,1,2
145,37,2
145,39,1
146,33,2
146,31,1
146,34,2
146,46,2
146,55,1
146,18,2
146,45,1
146,4,4
146,7,4
146,49,1
146,15,1
146,54,2
146,43,2
146,42,2
146,40,1
146,50,2
146,16,1
146,35,1
146,25,2
146,21,1
146,48,2
146,2,1
146,24,2
146,26,1
146,19,1
146,10,1
146,32,1
146,56,2
146,47,2
146,20,1
146,14,1
146,6,3
146,51,2
146,53,1
146,57,2
146,3,1
146,41,1
146,22,2
146,28,1
146,8,1
146,17,1
146,9,2
146,13,1
146,23,2
146,27,2
146,44,2
146,36,2
146,30,1
146,38,1
146,52,1
146,11,1
146,12,1
146,5,3
146,29,1
146,1,2
146,37,2
146,39,1
147,33,2
147,31,1
147,34,2
147,46,2
147,55,1
147,18,2
147,45,1
147,4,4
147,7,4
147,49,1
147,15,1
147,54,2
147,43,2
147,42,2
147,40,1
147,50,2
147,16,1
147,35,1
147,25,2
147,21,1
147,48,2
147,2,1
147,24,2
147,26,1
147,19,1
147,10,1
147,32,1
147,56,2
147,47,2
147,20,1
147,14,1
147,6,3
147,51,2
147,53,1
147,57,2
147,3,1
147,41,1
147,22,2
147,28,1
147,8,1
147,17,1
147,9,2
147,13,1
147,23,2
147,27,2
147,44,2
147,36,2
147,30,1
147,38,1
147,52,1
147,11,1
147,12,1
147,5,3
147,29,1
147,1,2
147,37,2
147,39,1
148,33,2
148,31,1
148,34,2
148,46,2
148,55,1
148,18,2
148,45,1
148,4,4
148,7,4
148,49,1
148,15,1
148,54,2
148,43,2
148,42,2
148,40,1
148,50,2
148,16,1
148,35,1
148,25,2
148,21,1
148,48,2
148,2,1
148,24,2
148,26,1
148,19,1
148,10,1
148,32,1
148,56,2
148,47,2
148,20,1
148,14,1
148,6,3
148,51,2
148,53,1
148,57,2
148,3,1
148,41,1
148,22,2
148,28,1
148,8,1
148,17,1
148,9,2
148,13,1
148,23,2
148,27,2
148,44,2
148,36,2
148,30,1
148,38,1
148,52,1
148,11,1
148,12,1
148,5,3
148,29,1
148,1,2
148,37,2
148,39,1
149,33,2
149,31,1
149,34,2
149,46,2
149,55,1
149,18,2
149,45,1
149,4,4
149,7,4
149,49,1
149,15,1
149,54,2
149,43,2
149,42,2
149,40,1
149,50,2
149,16,1
149,35,1
149,25,2
149,21,1
149,48,2
149,2,1
149,24,2
149,26,1
149,19,1
149,10,1
149,32,1
149,56,2
149,47,2
149,20,1
149,14,1
149,6,3
149,51,2
149,53,1
149,57,2
149,3,1
149,41,1
149,22,2
149,28,1
149,8,1
149,17,1
149,9,2
149,13,1
149,23,2
149,27,2
149,44,2
149,36,2
149,30,1
149,38,1
149,52,1
149,11,1
149,12,1
149,5,3
149,29,1
149,1,2
149,37,2
149,39,1
150,33,2
150,31,1
150,34,2
150,46,2
150,55,1
150,18,2
150,45,1
150,4,4
150,7,4
150,49,1
150,15,1
150,54,2
150,43,2
150,42,2
150,40,1
150,50,2
150,16,1
150,35,1
150,25,2
150,21,1
150,48,2
150,2,1
150,24,2
150,26,1
150,19,1
150,10,1
150,32,1
150,56,2
150,47,2
150,20,1
150,14,1
150,6,3
150,51,2
150,53,1
150,57,2
150,3,1
150,41,1
150,22,2
150,28,1
150,8,1
150,17,1
150,9,2
150,13,1
150,23,2
150,27,2
150,44,2
150,36,2
150,30,1
150,38,1
150,52,1
150,11,1
150,12,1
150,5,3
150,29,1
150,1,2
150,37,2
150,39,1
151,33,2
151,31,1
151,34,2
151,46,2
151,55,1
151,18,2
151,45,1
151,4,4
151,7,4
151,49,1
151,15,1
151,54,2
151,43,2
151,42,2
151,40,1
151,50,2
151,16,1
151,35,1
151,25,2
151,21,1
151,48,2
151,2,1
151,24,2
151,26,1
151,19,1
151,10,1
151,32,1
151,56,2
151,47,2
151,20,1
151,14,1
151,6,3
151,51,2
151,53,1
151,57,2
151,3,1
151,41,1
151,22,2
151,28,1
151,8,1
151,17,1
151,9,2
151,13,1
151,23,2
151,27,2
151,44,2
151,36,2
151,30,1
151,38,1
151,52,1
151,11,1
151,12,1
151,5,3
151,29,1
151,1,2
151,37,2
151,39,1
152,33,2
152,31,1
152,34,2
152,46,2
152,55,1
152,18,2
152,45,1
152,4,4
152,7,4
152,49,1
152,15,1
152,54,2
152,43,2
152,42,2
152,40,1
152,50,2
152,16,1
152,35,1
152,25,2
152,21,1
152,48,2
152,2,1
152,24,2
152,26,1
152,19,1
152,10,1
152,32,1
152,56,2
152,47,2
152,20,1
152,14,1
152,6,3
152,51,2
152,53,1
152,57,2
152,3,1
152,41,1
152,22,2
152,28,1
152,8,1
152,17,1
152,9,2
152,13,1
152,23,2
152,27,2
152,44,2
152,36,2
152,30,1
152,38,1
152,52,1
152,11,1
152,12,1
152,5,3
152,29,1
152,1,2
152,37,2
152,39,1
153,33,2
153,31,1
153,34,2
153,46,2
153,55,1
153,18,2
153,45,1
153,4,4
153,7,4
153,49,1
153,15,1
153,54,2
153,43,2
153,42,2
153,40,1
153,50,2
153,16,1
153,35,1
153,25,2
153,21,1
153,48,2
153,2,1
153,24,2
153,26,1
153,19,1
153,10,1
153,32,1
153,56,2
153,47,2
153,20,1
153,14,1
153,6,3
153,51,2
153,53,1
153,57,2
153,3,1
153,41,1
153,22,2
153,28,1
153,8,1
153,17,1
153,9,2
153,13,1
153,23,2
153,27,2
153,44,2
153,36,2
153,30,1
153,38,1
153,52,1
153,11,1
153,12,1
153,5,3
153,29,1
153,1,2
153,37,2
153,39,1
154,33,2
154,31,1
154,34,2
154,46,2
154,55,1
154,18,2
154,45,1
154,4,4
154,7,4
154,49,1
154,15,1
154,54,2
154,43,2
154,42,2
154,40,1
154,50,2
154,16,1
154,35,1
154,25,2
154,21,1
154,48,2
154,2,1
154,24,2
154,26,1
154,19,1
154,10,1
154,32,1
154,56,2
154,47,2
154,20,1
154,14,1
154,6,3
154,51,2
154,53,1
154,57,2
154,3,1
154,41,1
154,22,2
154,28,1
154,8,1
154,17,1
154,9,2
154,13,1
154,23,2
154,27,2
154,44,2
154,36,2
154,30,1
154,38,1
154,52,1
154,11,1
154,12,1
154,5,3
154,29,1
154,1,2
154,37,2
154,39,1
155,33,2
155,31,1
155,34,2
155,46,2
155,55,1
155,18,2
155,45,1
155,4,4
155,7,4
155,49,1
155,15,1
155,54,2
155,43,2
155,42,2
155,40,1
155,50,2
155,16,1
155,35,1
155,25,2
155,21,1
155,48,2
155,2,1
155,24,2
155,26,1
155,19,1
155,10,1
155,32,1
155,56,2
155,47,2
155,20,1
155,14,1
155,6,3
155,51,2
155,53,1
155,57,2
155,3,1
155,41,1
155,22,2
155,28,1
155,8,1
155,17,1
155,9,2
155,13,1
155,23,2
155,27,2
155,44,2
155,36,2
155,30,1
155,38,1
155,52,1
155,11,1
155,12,1
155,5,3
155,29,1
155,1,2
155,37,2
155,39,1
156,33,2
156,31,1
156,34,2
156,46,2
156,55,1
156,18,2
156,45,1
156,4,4
156,7,4
156,49,1
156,15,1
156,54,2
156,43,2
156,42,2
156,40,1
156,50,2
156,16,1
156,35,1
156,25,2
156,21,1
156,48,2
156,2,1
156,24,2
156,26,1
156,19,1
156,10,1
156,32,1
156,56,2
156,47,2
156,20,1
156,14,1
156,6,3
156,51,2
156,53,1
156,57,2
156,3,1
156,41,1
156,22,2
156,28,1
156,8,1
156,17,1
156,9,2
156,13,1
156,23,2
156,27,2
156,44,2
156,36,2
156,30,1
156,38,1
156,52,1
156,11,1
156,12,1
156,5,3
156,29,1
156,1,2
156,37,2
156,39,1
157,33,2
157,31,1
157,34,2
157,46,2
157,55,1
157,18,2
157,45,1
157,4,4
157,7,4
157,49,1
157,15,1
157,54,2
157,43,2
157,42,2
157,40,1
157,50,2
157,16,1
157,35,1
157,25,2
157,21,1
157,48,2
157,2,1
157,24,2
157,26,1
157,19,1
157,10,1
157,32,1
157,56,2
157,47,2
157,20,1
157,14,1
157,6,3
157,51,2
157,53,1
157,57,2
157,3,1
157,41,1
157,22,2
157,28,1
157,8,1
157,17,1
157,9,2
157,13,1
157,23,2
157,27,2
157,44,2
157,36,2
157,30,1
157,38,1
157,52,1
157,11,1
157,12,1
157,5,3
157,29,1
157,1,2
157,37,2
157,39,1
158,33,2
158,31,1
158,34,2
158,46,2
158,55,1
158,18,2
158,45,1
158,4,4
158,7,4
158,49,1
158,15,1
158,54,2
158,43,2
158,42,2
158,40,1
158,50,2
158,16,1
158,35,1
158,25,2
158,21,1
158,48,2
158,2,1
158,24,2
158,26,1
158,19,1
158,10,1
158,32,1
158,56,2
158,47,2
158,20,1
158,14,1
158,6,3
158,51,2
158,53,1
158,57,2
158,3,1
158,41,1
158,22,2
158,28,1
158,8,1
158,17,1
158,9,2
158,13,1
158,23,2
158,27,2
158,44,2
158,36,2
158,30,1
158,38,1
158,52,1
158,11,1
158,12,1
158,5,3
158,29,1
158,1,2
158,37,2
158,39,1
159,33,2
159,31,1
159,34,2
159,46,2
159,55,1
159,18,2
159,45,1
159,4,4
159,7,4
159,49,1
159,15,1
159,54,2
159,43,2
159,42,2
159,40,1
159,50,2
159,16,1
159,35,1
159,25,2
159,21,1
159,48,2
159,2,1
159,24,2
159,26,1
159,19,1
159,10,1
159,32,1
159,56,2
159,47,2
159,20,1
159,14,1
159,6,3
159,51,2
159,53,1
159,57,2
159,3,1
159,41,1
159,22,2
159,28,1
159,8,1
159,17,1
159,9,2
159,13,1
159,23,2
159,27,2
159,44,2
159,36,2
159,30,1
159,38,1
159,52,1
159,11,1
159,12,1
159,5,3
159,29,1
159,1,2
159,37,2
159,39,1
160,33,2
160,31,1
160,34,2
160,46,2
160,55,1
160,18,2
160,45,1
160,4,4
160,7,4
160,49,1
160,15,1
160,54,2
160,43,2
160,42,2
160,40,1
160,50,2
160,16,1
160,35,1
160,25,2
160,21,1
160,48,2
160,2,1
160,24,2
160,26,1
160,19,1
160,10,1
160,32,1
160,56,2
160,47,2
160,20,1
160,14,1
160,6,3
160,51,2
160,53,1
160,57,2
160,3,1
160,41,1
160,22,2
160,28,1
160,8,1
160,17,1
160,9,2
160,13,1
160,23,2
160,27,2
160,44,2
160,36,2
160,30,1
160,38,1
160,52,1
160,11,1
160,12,1
160,5,3
160,29,1
160,1,2
160,37,2
160,39,1
161,33,2
161,31,1
161,34,2
161,46,2
161,55,1
161,18,2
161,45,1
161,4,4
161,7,4
161,49,1
161,15,1
161,54,2
161,43,2
161,42,2
161,40,1
161,50,2
161,16,1
161,35,1
161,25,2
161,21,1
161,48,2
161,2,1
161,24,2
161,26,1
161,19,1
161,10,1
161,32,1
161,56,2
161,47,2
161,20,1
161,14,1
161,6,3
161,51,2
161,53,1
161,57,2
161,3,1
161,41,1
161,22,2
161,28,1
161,8,1
161,17,1
161,9,2
161,13,1
161,23,2
161,27,2
161,44,2
161,36,2
161,30,1
161,38,1
161,52,1
161,11,1
161,12,1
161,5,3
161,29,1
161,1,2
161,37,2
161,39,1
162,33,2
162,31,1
162,34,2
162,46,2
162,55,1
162,18,2
162,45,1
162,4,4
162,7,4
162,49,1
162,15,1
162,54,2
162,43,2
162,42,2
162,40,1
162,50,2
162,16,1
162,35,1
162,25,2
162,21,1
162,48,2
162,2,1
162,24,2
162,26,1
162,19,1
162,10,1
162,32,1
162,56,2
162,47,2
162,20,1
162,14,1
162,6,3
162,51,2
162,53,1
162,57,2
162,3,1
162,41,1
162,22,2
162,28,1
162,8,1
162,17,1
162,9,2
162,13,1
162,23,2
162,27,2
162,44,2
162,36,2
162,30,1
162,38,1
162,52,1
162,11,1
162,12,1
162,5,3
162,29,1
162,1,2
162,37,2
162,39,1
163,33,2
163,31,1
163,34,2
163,46,2
163,55,1
163,18,2
163,45,1
163,4,4
163,7,4
163,49,1
163,15,1
163,54,2
163,43,2
163,42,2
163,40,1
163,50,2
163,16,1
163,35,1
163,25,2
163,21,1
163,48,2
163,2,1
163,24,2
163,26,1
163,19,1
163,10,1
163,32,1
163,56,2
163,47,2
163,20,1
163,14,1
163,6,3
163,51,2
163,53,1
163,57,2
163,3,1
163,41,1
163,22,2
163,28,1
163,8,1
163,17,1
163,9,2
163,13,1
163,23,2
163,27,2
163,44,2
163,36,2
163,30,1
163,38,1
163,52,1
163,11,1
163,12,1
163,5,3
163,29,1
163,1,2
163,37,2
163,39,1
164,33,2
164,31,1
164,34,2
164,46,2
164,55,1
164,18,2
164,45,1
164,4,4
164,7,4
164,49,1
164,15,1
164,54,2
164,43,2
164,42,2
164,40,1
164,50,2
164,16,1
164,35,1
164,25,2
164,21,1
164,48,2
164,2,1
164,24,2
164,26,1
164,19,1
164,10,1
164,32,1
164,56,2
164,47,2
164,20,1
164,14,1
164,6,3
164,51,2
164,53,1
164,57,2
164,3,1
164,41,1
164,22,2
164,28,1
164,8,1
164,17,1
164,9,2
164,13,1
164,23,2
164,27,2
164,44,2
164,36,2
164,30,1
164,38,1
164,52,1
164,11,1
164,12,1
164,5,3
164,29,1
164,1,2
164,37,2
164,39,1
165,33,2
165,31,1
165,34,2
165,46,2
165,55,1
165,18,2
165,45,1
165,4,4
165,7,4
165,49,1
165,15,1
165,54,2
165,43,2
165,42,2
165,40,1
165,50,2
165,16,1
165,35,1
165,25,2
165,21,1
165,48,2
165,2,1
165,24,2
165,26,1
165,19,1
165,10,1
165,32,1
165,56,2
165,47,2
165,20,1
165,14,1
165,6,3
165,51,2
165,53,1
165,57,2
165,3,1
165,41,1
165,22,2
165,28,1
165,8,1
165,17,1
165,9,2
165,13,1
165,23,2
165,27,2
165,44,2
165,36,2
165,30,1
165,38,1
165,52,1
165,11,1
165,12,1
165,5,3
165,29,1
165,1,2
165,37,2
165,39,1
166,33,2
166,31,1
166,34,2
166,46,2
166,55,1
166,18,2
166,45,1
166,4,4
166,7,4
166,49,1
166,15,1
166,54,2
166,43,2
166,42,2
166,40,1
166,50,2
166,16,1
166,35,1
166,25,2
166,21,1
166,48,2
166,2,1
166,24,2
166,26,1
166,19,1
166,10,1
166,32,1
166,56,2
166,47,2
166,20,1
166,14,1
166,6,3
166,51,2
166,53,1
166,57,2
166,3,1
166,41,1
166,22,2
166,28,1
166,8,1
166,17,1
166,9,2
166,13,1
166,23,2
166,27,2
166,44,2
166,36,2
166,30,1
166,38,1
166,52,1
166,11,1
166,12,1
166,5,3
166,29,1
166,1,2
166,37,2
166,39,1
167,33,2
167,31,1
167,34,2
167,46,2
167,55,1
167,18,2
167,45,1
167,4,4
167,7,4
167,49,1
167,15,1
167,54,2
167,43,2
167,42,2
167,40,1
167,50,2
167,16,1
167,35,1
167,25,2
167,21,1
167,48,2
167,2,1
167,24,2
167,26,1
167,19,1
167,10,1
167,32,1
167,56,2
167,47,2
167,20,1
167,14,1
167,6,3
167,51,2
167,53,1
167,57,2
167,3,1
167,41,1
167,22,2
167,28,1
167,8,1
167,17,1
167,9,2
167,13,1
167,23,2
167,27,2
167,44,2
167,36,2
167,30,1
167,38,1
167,52,1
167,11,1
167,12,1
167,5,3
167,29,1
167,1,2
167,37,2
167,39,1
168,33,2
168,31,1
168,34,2
168,46,2
168,55,1
168,18,2
168,45,1
168,4,4
168,7,4
168,49,1
168,15,1
168,54,2
168,43,2
168,42,2
168,40,1
168,50,2
168,16,1
168,35,1
168,25,2
168,21,1
168,48,2
168,2,1
168,24,2
168,26,1
168,19,1
168,10,1
168,32,1
168,56,2
168,47,2
168,20,1
168,14,1
168,6,3
168,51,2
168,53,1
168,57,2
168,3,1
168,41,1
168,22,2
168,28,1
168,8,1
168,17,1
168,9,2
168,13,1
168,23,2
168,27,2
168,44,2
168,36,2
168,30,1
168,38,1
168,52,1
168,11,1
168,12,1
168,5,3
168,29,1
168,1,2
168,37,2
168,39,1
169,33,2
169,31,1
169,34,2
169,46,2
169,55,1
169,18,2
169,45,1
169,4,4
169,7,4
169,49,1
169,15,1
169,54,2
169,43,2
169,42,2
169,40,1
169,50,2
169,16,1
169,35,1
169,25,2
169,21,1
169,48,2
169,2,1
169,24,2
169,26,1
169,19,1
169,10,1
169,32,1
169,56,2
169,47,2
169,20,1
169,14,1
169,6,3
169,51,2
169,53,1
169,57,2
169,3,1
169,41,1
169,22,2
169,28,1
169,8,1
169,17,1
169,9,2
169,13,1
169,23,2
169,27,2
169,44,2
169,36,2
169,30,1
169,38,1
169,52,1
169,11,1
169,12,1
169,5,3
169,29,1
169,1,2
169,37,2
169,39,1
170,33,2
170,31,1
170,34,2
170,46,2
170,55,1
170,18,2
170,45,1
170,4,4
170,7,4
170,49,1
170,15,1
170,54,2
170,43,2
170,42,2
170,40,1
170,50,2
170,16,1
170,35,1
170,25,2
170,21,1
170,48,2
170,2,1
170,24,2
170,26,1
170,19,1
170,10,1
170,32,1
170,56,2
170,47,2
170,20,1
170,14,1
170,6,3
170,51,2
170,53,1
170,57,2
170,3,1
170,41,1
170,22,2
170,28,1
170,8,1
170,17,1
170,9,2
170,13,1
170,23,2
170,27,2
170,44,2
170,36,2
170,30,1
170,38,1
170,52,1
170,11,1
170,12,1
170,5,3
170,29,1
170,1,2
170,37,2
170,39,1
171,33,2
171,31,1
171,34,2
171,46,2
171,55,1
171,18,2
171,45,1
171,4,4
171,7,4
171,49,1
171,15,1
171,54,2
171,43,2
171,42,2
171,40,1
171,50,2
171,16,1
171,35,1
171,25,2
171,21,1
171,48,2
171,2,1
171,24,2
171,26,1
171,19,1
171,10,1
171,32,1
171,56,2
171,47,2
171,20,1
171,14,1
171,6,3
171,51,2
171,53,1
171,57,2
171,3,1
171,41,1
171,22,2
171,28,1
171,8,1
171,17,1
171,9,2
171,13,1
171,23,2
171,27,2
171,44,2
171,36,2
171,30,1
171,38,1
171,52,1
171,11,1
171,12,1
171,5,3
171,29,1
171,1,2
171,37,2
171,39,1
172,33,2
172,31,1
172,34,2
172,46,2
172,55,1
172,18,2
172,45,1
172,4,4
172,7,4
172,49,1
172,15,1
172,54,2
172,43,2
172,42,2
172,40,1
172,50,2
172,16,1
172,35,1
172,25,2
172,21,1
172,48,2
172,2,1
172,24,2
172,26,1
172,19,1
172,10,1
172,32,1
172,56,2
172,47,2
172,20,1
172,14,1
172,6,3
172,51,2
172,53,1
172,57,2
172,3,1
172,41,1
172,22,2
172,28,1
172,8,1
172,17,1
172,9,2
172,13,1
172,23,2
172,27,2
172,44,2
172,36,2
172,30,1
172,38,1
172,52,1
172,11,1
172,12,1
172,5,3
172,29,1
172,1,2
172,37,2
172,39,1
173,33,2
173,31,1
173,34,2
173,46,2
173,55,1
173,18,2
173,45,1
173,4,4
173,7,4
173,49,1
173,15,1
173,54,2
173,43,2
173,42,2
173,40,1
173,50,2
173,16,1
173,35,1
173,25,2
173,21,1
173,48,2
173,2,1
173,24,2
173,26,1
173,19,1
173,10,1
173,32,1
173,56,2
173,47,2
173,20,1
173,14,1
173,6,3
173,51,2
173,53,1
173,57,2
173,3,1
173,41,1
173,22,2
173,28,1
173,8,1
173,17,1
173,9,2
173,13,1
173,23,2
173,27,2
173,44,2
173,36,2
173,30,1
173,38,1
173,52,1
173,11,1
173,12,1
173,5,3
173,29,1
173,1,2
173,37,2
173,39,1
174,33,2
174,31,1
174,34,2
174,46,2
174,55,1
174,18,2
174,45,1
174,4,4
174,7,4
174,49,1
174,15,1
174,54,2
174,43,2
174,42,2
174,40,1
174,50,2
174,16,1
174,35,1
174,25,2
174,21,1
174,48,2
174,2,1
174,24,2
174,26,1
174,19,1
174,10,1
174,32,1
174,56,2
174,47,2
174,20,1
174,14,1
174,6,3
174,51,2
174,53,1
174,57,2
174,3,1
174,41,1
174,22,2
174,28,1
174,8,1
174,17,1
174,9,2
174,13,1
174,23,2
174,27,2
174,44,2
174,36,2
174,30,1
174,38,1
174,52,1
174,11,1
174,12,1
174,5,3
174,29,1
174,1,2
174,37,2
174,39,1
175,33,2
175,31,1
175,34,2
175,46,2
175,55,1
175,18,2
175,45,1
175,4,4
175,7,4
175,49,1
175,15,1
175,54,2
175,43,2
175,42,2
175,40,1
175,50,2
175,16,1
175,35,1
175,25,2
175,21,1
175,48,2
175,2,1
175,24,2
175,26,1
175,19,1
175,10,1
175,32,1
175,56,2
175,47,2
175,20,1
175,14,1
175,6,3
175,51,2
175,53,1
175,57,2
175,3,1
175,41,1
175,22,2
175,28,1
175,8,1
175,17,1
175,9,2
175,13,1
175,23,2
175,27,2
175,44,2
175,36,2
175,30,1
175,38,1
175,52,1
175,11,1
175,12,1
175,5,3
175,29,1
175,1,2
175,37,2
175,39,1
176,33,2
176,31,1
176,34,2
176,46,2
176,55,1
176,18,2
176,45,1
176,4,4
176,7,4
176,49,1
176,15,1
176,54,2
176,43,2
176,42,2
176,40,1
176,50,2
176,16,1
176,35,1
176,25,2
176,21,1
176,48,2
176,2,1
176,24,2
176,26,1
176,19,1
176,10,1
176,32,1
176,56,2
176,47,2
176,20,1
176,14,1
176,6,3
176,51,2
176,53,1
176,57,2
176,3,1
176,41,1
176,22,2
176,28,1
176,8,1
176,17,1
176,9,2
176,13,1
176,23,2
176,27,2
176,44,2
176,36,2
176,30,1
176,38,1
176,52,1
176,11,1
176,12,1
176,5,3
176,29,1
176,1,2
176,37,2
176,39,1
177,33,2
177,31,1
177,34,2
177,46,2
177,55,1
177,18,2
177,45,1
177,4,4
177,7,4
177,49,1
177,15,1
177,54,2
177,43,2
177,42,2
177,40,1
177,50,2
177,16,1
177,35,1
177,25,2
177,21,1
177,48,2
177,2,1
177,24,2
177,26,1
177,19,1
177,10,1
177,32,1
177,56,2
177,47,2
177,20,1
177,14,1
177,6,3
177,51,2
177,53,1
177,57,2
177,3,1
177,41,1
177,22,2
177,28,1
177,8,1
177,17,1
177,9,2
177,13,1
177,23,2
177,27,2
177,44,2
177,36,2
177,30,1
177,38,1
177,52,1
177,11,1
177,12,1
177,5,3
177,29,1
177,1,2
177,37,2
177,39,1
178,33,2
178,31,1
178,34,2
178,46,2
178,55,1
178,18,2
178,45,1
178,4,4
178,7,4
178,49,1
178,15,1
178,54,2
178,43,2
178,42,2
178,40,1
178,50,2
178,16,1
178,35,1
178,25,2
178,21,1
178,48,2
178,2,1
178,24,2
178,26,1
178,19,1
178,10,1
178,32,1
178,56,2
178,47,2
178,20,1
178,14,1
178,6,3
178,51,2
178,53,1
178,57,2
178,3,1
178,41,1
178,22,2
178,28,1
178,8,1
178,17,1
178,9,2
178,13,1
178,23,2
178,27,2
178,44,2
178,36,2
178,30,1
178,38,1
178,52,1
178,11,1
178,12,1
178,5,3
178,29,1
178,1,2
178,37,2
178,39,1
179,33,2
179,31,1
179,34,2
179,46,2
179,55,1
179,18,2
179,45,1
179,4,4
179,7,4
179,49,1
179,15,1
179,54,2
179,43,2
179,42,2
179,40,1
179,50,2
179,16,1
179,35,1
179,25,2
179,21,1
179,48,2
179,2,1
179,24,2
179,26,1
179,19,1
179,10,1
179,32,1
179,56,2
179,47,2
179,20,1
179,14,1
179,6,3
179,51,2
179,53,1
179,57,2
179,3,1
179,41,1
179,22,2
179,28,1
179,8,1
179,17,1
179,9,2
179,13,1
179,23,2
179,27,2
179,44,2
179,36,2
179,30,1
179,38,1
179,52,1
179,11,1
179,12,1
179,5,3
179,29,1
179,1,2
179,37,2
179,39,1
180,33,2
180,31,1
180,34,2
180,46,2
180,55,1
180,18,2
180,45,1
180,4,4
180,7,4
180,49,1
180,15,1
180,54,2
180,43,2
180,42,2
180,40,1
180,50,2
180,16,1
180,35,1
180,25,2
180,21,1
180,48,2
180,2,1
180,24,2
180,26,1
180,19,1
180,10,1
180,32,1
180,56,2
180,47,2
180,20,1
180,14,1
180,6,3
180,51,2
180,53,1
180,57,2
180,3,1
180,41,1
180,22,2
180,28,1
180,8,1
180,17,1
180,9,2
180,13,1
180,23,2
180,27,2
180,44,2
180,36,2
180,30,1
180,38,1
180,52,1
180,11,1
180,12,1
180,5,3
180,29,1
180,1,2
180,37,2
180,39,1
181,33,2
181,31,1
181,34,2
181,46,2
181,55,1
181,18,2
181,45,1
181,4,4
181,7,4
181,49,1
181,15,1
181,54,2
181,43,2
181,42,2
181,40,1
181,50,2
181,16,1
181,35,1
181,25,2
181,21,1
181,48,2
181,2,1
181,24,2
181,26,1
181,19,1
181,10,1
181,32,1
181,56,2
181,47,2
181,20,1
181,14,1
181,6,3
181,51,2
181,53,1
181,57,2
181,3,1
181,41,1
181,22,2
181,28,1
181,8,1
181,17,1
181,9,2
181,13,1
181,23,2
181,27,2
181,44,2
181,36,2
181,30,1
181,38,1
181,52,1
181,11,1
181,12,1
181,5,3
181,29,1
181,1,2
181,37,2
181,39,1
182,33,2
182,31,1
182,34,2
182,46,2
182,55,1
182,18,2
182,45,1
182,4,4
182,7,4
182,49,1
182,15,1
182,54,2
182,43,2
182,42,2
182,40,1
182,50,2
182,16,1
182,35,1
182,25,2
182,21,1
182,48,2
182,2,1
182,24,2
182,26,1
182,19,1
182,10,1
182,32,1
182,56,2
182,47,2
182,20,1
182,14,1
182,6,3
182,51,2
182,53,1
182,57,2
182,3,1
182,41,1
182,22,2
182,28,1
182,8,1
182,17,1
182,9,2
182,13,1
182,23,2
182,27,2
182,44,2
182,36,2
182,30,1
182,38,1
182,52,1
182,11,1
182,12,1
182,5,3
182,29,1
182,1,2
182,37,2
182,39,1
183,33,2
183,31,1
183,34,2
183,46,2
183,55,1
183,18,2
183,45,1
183,4,4
183,7,4
183,49,1
183,15,1
183,54,2
183,43,2
183,42,2
183,40,1
183,50,2
183,16,1
183,35,1
183,25,2
183,21,1
183,48,2
183,2,1
183,24,2
183,26,1
183,19,1
183,10,1
183,32,1
183,56,2
183,47,2
183,20,1
183,14,1
183,6,3
183,51,2
183,53,1
183,57,2
183,3,1
183,41,1
183,22,2
183,28,1
183,8,1
183,17,1
183,9,2
183,13,1
183,23,2
183,27,2
183,44,2
183,36,2
183,30,1
183,38,1
183,52,1
183,11,1
183,12,1
183,5,3
183,29,1
183,1,2
183,37,2
183,39,1
184,33,2
184,31,1
184,34,2
184,46,2
184,55,1
184,18,2
184,45,1
184,4,4
184,7,4
184,49,1
184,15,1
184,54,2
